area,perimeter,aspect_ratio,solidity,eccentricity,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,filename,role,sample_label,image_type,contour_index
39988.5,1228.9574934244156,1.0392156862745099,0.7854435103708359,0.8579899828706347,0.5402490880253685,1.4610454722072141,2.3550191236463367,3.4632808021588675,-6.859753257331376,-5.2059635219784965,-6.396764919673854,0.318309886183645,0.012134159910703358,0.322364967167239,0.19666393186497572,0.07719143118542095,0.09421912021489504,0.0047335560917193134,0.26689024017509505,0.05926735010198139,0.15855212068599417,0.0756150089764359,0.12093671423469862,0.04956356214573576,0.12938930848670674,0.02075509695003389,0.013623097186752624,0.17241020565758988,0.024699770182764653,0.1165083054091333,0.09292537119184556,0.029801360760700533,0.044074843250996455,0.05274739502071401,0.03780509166131387,0.030752801238987746,set_03_block_barcode.jpeg,block,TWKO4_esophagus,barcode,0
1999.5,248.83556735515594,1.471698113207547,0.8064125831820932,0.7383359541148242,0.7240132108361363,2.4480809420742755,2.8498932488451625,3.9262492769649553,7.314430532276816,5.308346740072714,-8.962071338981666,0.3183098861837932,0.01911614140346899,0.26633703613331416,0.08150604441829087,0.024461653668605494,0.09484341113974688,0.06070743548945845,0.012007069856616506,0.0702387340930684,0.018094846060540886,0.07515802823263547,0.013203323646724966,0.05672140646077539,0.043084156013756605,0.05363856099706375,0.04811402876466904,0.03389676013294649,0.056240416496507795,0.013296857698645293,0.02266478908170108,0.005552649311478035,0.00849458951490796,0.0327729420008401,0.031052947086264562,0.06797417787778383,set_03_block_barcode.jpeg,block,TWKO4_esophagus,barcode,1
13036.5,642.3990565538406,0.6305418719211823,0.879804285473258,0.8877999335706112,0.6556535423044942,1.7121895870649537,2.9052514659334077,4.058575752270301,-8.509927869656266,-5.592855045915803,7.543003498784594,0.31830988618374123,0.029546477307175,0.22607012208816327,0.18726151475008568,0.03226360258255567,0.031015318765119263,0.031307064966405174,0.0565370832769733,0.07139147652837206,0.026487850442075415,0.040544109122039644,0.03414803563746273,0.035169602850263194,0.05281162325107867,0.03556028596932216,0.008466108330021324,0.02511165015334271,0.024954786759274473,0.011342518348430886,0.009207116017354655,0.051557101701769435,0.04150952007608019,0.05405590120645865,0.0399583745421847,0.035685774011442316,set_03_block_barcode.jpeg,block,TWKO4_esophagus,barcode,2
1309.5,306.97770273685455,1.378787878787879,0.6550775387693847,0.979482790575698,0.2108565337473776,0.4757923282078554,1.7075943642765905,1.8203362504513436,3.5846541383319015,2.0718278878244876,-4.97922582716457,0.3183098861837967,0.039393673960753856,0.3440686377737819,0.2690044580952728,0.08230206164904202,0.02199884627955087,0.2983690048788982,0.23734347216831797,0.23775835978668702,0.107385508867866,0.046645976986032435,0.013030747099415686,0.12378251991564257,0.2526726794073316,0.15834820839308408,0.20854705797261708,0.14434212327815726,0.06744597631026675,0.024745519548346844,0.007897101146379377,0.02148119635647888,0.2042958536249224,0.10465953984263994,0.146228908773487,0.17046080420644277,set_03_block_barcode.jpeg,block,TWKO4_esophagus,barcode,3
8694797.5,17745.40895497799,1.0,0.9514438811760624,0.27539764998717,0.7734516026036925,4.476973546087639,4.677635973329094,5.985858618840623,-11.35494063743135,-8.412194845117527,11.71832657508532,0.3183098861309291,0.005543416677467275,0.16659625270172618,0.01795568599346084,0.005261901885617403,0.035719666232310175,0.12530057834613179,0.006471223259916746,0.08338437892284778,0.011859071844737227,0.012802208125376425,0.03040019218889795,0.018476957122164153,0.02095911157504743,0.03263596928153823,0.025757849644171403,0.009233359645722168,0.03559499250358585,0.025368974178994624,0.020039518276538895,0.048323350244159416,0.01090647811537548,0.02642566073778765,0.02549711569030173,0.02567147802977029,set_03_block_barcode.jpeg,block,TWKO4_esophagus,barcode,4
345458.0,6338.132030725479,24.99173553719008,0.9860973343590373,0.9998591535137769,-0.3450902606081734,-0.6876987327179984,1.932276273716811,1.9405798279890816,3.8770078871095497,1.596770238287917,7.586697365707462,0.3183098861838298,0.003888651921896303,0.08503646617467979,0.08458862356304984,0.0018528756103854908,0.0018254513759581794,0.055580094151705665,0.055007616935345276,0.05455881623759305,0.00315912183182408,0.0028855076445590635,0.0029950065388829293,0.004634975346844127,0.005297861339912258,0.00535843885566738,0.005688726940255712,0.0037711268171194247,0.0031709409192066072,0.0023448310031574594,0.004158797001855824,0.031113398570775063,0.031867369915165526,0.03169844444630585,0.031276362453898594,0.031188030040812508,set_03_block_silhouette.jpeg,block,TWKO4_esophagus,silhouette,0
762915.0,4002.94024848938,0.698339483394834,0.9799939498220592,0.7203663152310429,0.7508403944357614,2.411002444108363,5.623784625201386,7.5798655483394155,-14.79206448806576,8.930440851300837,14.195161895434982,0.3183098861816194,0.0004628699926094849,0.07697725201703676,0.07731049009928743,0.00031118688582242027,0.000818050920560044,0.054546457737013616,0.05489933391505245,0.055804569563214584,0.0006205302335000816,0.0006394679420249151,0.00043013415878375127,0.00093531747756586,0.0011947362932598334,0.0016820068806232805,0.0024697200484277535,0.0004097703010377227,0.0006263236133375042,0.0005360452439112869,0.0007620088288628943,0.02874976271546239,0.028586178678414523,0.028477076482328674,0.02853471294735598,0.028479240968974074,set_03_block_silhouette.jpeg,block,TWKO4_esophagus,silhouette,1
762470.5,6653.511754393578,11.41132075471698,0.9845938990264733,0.9987692884056133,-0.004516003694956778,0.003016260465661154,3.4416805468871763,3.4888206494620424,6.95407953503685,3.491724086612155,-9.163243393426646,0.31830988618353845,0.0027680863832489494,0.08168808362525709,0.08169478230678781,0.0013841859652492339,0.0016436183910089625,0.055135280368251105,0.05507067147873726,0.05524385145944891,0.002064088102389161,0.002228109333795437,0.0018527634527719472,0.002383880883883691,0.0025569052137049287,0.002610410288298489,0.002162021638372515,0.0023370960915687113,0.0026249856140812006,0.002666138185246113,0.0022711935319936387,0.030215948872009256,0.03047347555160571,0.030685839710806406,0.030498538934778253,0.030503439815375972,set_03_block_silhouette.jpeg,block,TWKO4_esophagus,silhouette,2
1711.5,163.89949476718903,0.9545454545454546,0.9875937680323139,0.2546331357839851,0.7800552660689181,4.521665043555265,6.711521341727328,7.228210708559905,14.19898687604472,-9.81102420592507,15.387354144307933,0.31830988618378414,0.001650857011959124,0.11727776308650463,0.010087279080963255,0.00024013151635755785,0.0022531371933252396,0.10943686701297455,0.004414859890781135,0.10614423919938118,0.003630588909382474,0.0017772940730092378,0.004490405114791918,0.04426281430506043,0.0058644293252528715,0.03946619416514422,0.009084383996447003,0.005970732668408898,0.004654618420451544,0.002099870601862425,0.006494424250394793,0.021512816565909077,0.009577293345354631,0.027943203449120376,0.01105043338168332,0.021236161812494526,set_03_slide.jpeg,slide,TWKO4_esophagus,slide,0
7551.0,1569.3422694206238,1.0066666666666666,0.498712106201704,0.7045197259801123,0.5631056572260908,2.1855288141723554,3.0439400286346103,2.963953578668081,5.998415769299847,4.171073450274159,6.40909714364809,0.3183098861837674,0.0015864222099241639,0.4531290987835134,0.07447239961945112,0.09963896130612548,0.033511763244704514,0.14471359102326165,0.1065864325163131,0.042367393307860705,0.12179333111616802,0.0760623842597471,0.0708037891431613,0.11032470637168784,0.05104605158167816,0.03636647911596636,0.061356221430056715,0.07345066722164531,0.04127652489809664,0.08168863940392841,0.037242479037455374,0.12185663177804565,0.020938869125333142,0.055093368165018225,0.02425429303373284,0.016315649382367674,set_03_slide.jpeg,slide,TWKO4_esophagus,slide,1
