block_group,slide_group,routing_decision,raw_similarity,routing_uncertain,notes
set_12,set_05,shape,0.17282240316302858,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_06,shape_partial,0.08844126918750764,True,shape_partial penalty=0.5
set_12,set_07,shape,0.15127541805105826,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_08,shape,0.16888000518236798,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_09,shape,0.1669537123939489,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_10,constellation,0.37513516070306535,False,constellation L2 on 55-element signature
set_12,set_11,constellation,0.3563416853433567,False,constellation L2 on 55-element signature
set_12,set_12,constellation,0.35623477038567114,False,constellation L2 on 55-element signature
set_12,set_13,constellation,0.40933060704325125,False,constellation L2 on 55-element signature
set_12,set_14,constellation,0.40158850215597475,False,constellation L2 on 55-element signature
set_12,set_15,shape,0.18123017827388696,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_16,shape_partial,0.14393911975112836,True,shape_partial penalty=0.5
set_12,set_17,constellation,0.22690282957167277,False,constellation L2 on 55-element signature
set_12,set_18,shape,0.17411510423975346,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_19,constellation,0.42397700791396037,False,constellation L2 on 55-element signature
set_12,set_20,shape_partial,0.15109193340518542,True,shape_partial penalty=0.5
set_12,set_21,shape,0.18468303441610973,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_22,shape,0.1471861237198708,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_23,shape,0.16961707205058638,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_24,shape_partial,0.08087292643311578,True,shape_partial penalty=0.5
set_12,set_25,shape,0.13550471699549707,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_26,constellation,0.38651227367941215,False,constellation L2 on 55-element signature
set_12,set_27,shape_partial,0.1359124481644932,True,shape_partial penalty=0.5
set_12,set_28,shape,0.19679722944710107,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_29,shape,0.15969048963091595,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_30,shape,0.13408077956898265,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_31,constellation,0.3898443566519096,False,constellation L2 on 55-element signature
set_12,set_32,constellation,0.1593102173659542,False,constellation L2 on 55-element signature
set_12,set_33,constellation,0.29468950429214213,False,constellation L2 on 55-element signature
set_12,set_34,shape,0.16205319320713335,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_35,shape,0.17017880307003455,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_36,constellation,0.3889777997718665,False,constellation L2 on 55-element signature
set_12,set_37,constellation,0.22636567260873397,False,constellation L2 on 55-element signature
set_12,set_38,constellation,0.29563641423503395,False,constellation L2 on 55-element signature
set_12,set_39,constellation,0.400827287489104,False,constellation L2 on 55-element signature
set_12,set_40,shape_partial,0.11872826391139014,True,shape_partial penalty=0.5
set_12,set_41,shape,0.15940798093848624,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_42,constellation,0.4262933674255851,False,constellation L2 on 55-element signature
set_12,set_43,constellation,0.40627787072586136,False,constellation L2 on 55-element signature
set_12,set_44,shape_partial,0.11820874774944806,True,shape_partial penalty=0.5
set_12,set_45,shape,0.1818093497966689,False,Phase 2 set-to-set Hungarian shape similarity
set_12,set_46,constellation,0.16428855448375732,False,constellation L2 on 55-element signature
set_12,set_47,shape,0.1875281129168055,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_02,shape,0.17895396827586857,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_03,constellation,0.3745072639661564,False,constellation L2 on 55-element signature
set_13,set_04,shape,0.1692230860954105,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_05,shape,0.17228435059968633,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_06,shape_partial,0.088422740929377,True,shape_partial penalty=0.5
set_13,set_07,shape,0.13263351492469563,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_08,shape,0.1426682092349622,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_09,shape,0.16732039919487476,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_10,constellation,0.3327974932232674,False,constellation L2 on 55-element signature
set_13,set_11,constellation,0.30063724519595725,False,constellation L2 on 55-element signature
set_13,set_12,constellation,0.30024500038073876,False,constellation L2 on 55-element signature
set_13,set_13,constellation,0.8705309968877452,False,constellation L2 on 55-element signature
set_13,set_14,constellation,0.7890767338158908,False,constellation L2 on 55-element signature
set_13,set_15,shape,0.16470810946932202,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_16,shape_partial,0.14441360531648179,True,shape_partial penalty=0.5
set_13,set_17,constellation,0.21202419048399831,False,constellation L2 on 55-element signature
set_13,set_18,shape,0.15423202688860707,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_19,constellation,0.8464946264189223,False,constellation L2 on 55-element signature
set_13,set_20,shape_partial,0.11441930991081253,True,shape_partial penalty=0.5
set_13,set_21,shape,0.1642508583426753,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_22,shape,0.16208938460883693,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_23,shape,0.18239492683269976,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_24,shape_partial,0.07575569261439767,True,shape_partial penalty=0.5
set_13,set_25,shape,0.19088941914840377,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_26,constellation,0.3474221290463893,False,constellation L2 on 55-element signature
set_13,set_27,shape_partial,0.11060463282714482,True,shape_partial penalty=0.5
set_13,set_28,shape,0.1809464449432288,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_29,shape,0.15968012698103454,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_30,shape,0.15827374967850927,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_31,constellation,0.3356588847757576,False,constellation L2 on 55-element signature
set_13,set_32,constellation,0.15339629832123372,False,constellation L2 on 55-element signature
set_13,set_33,constellation,0.269120096222186,False,constellation L2 on 55-element signature
set_13,set_34,shape,0.16179803883850025,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_35,shape,0.18683987515699887,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_36,constellation,0.36430495448271777,False,constellation L2 on 55-element signature
set_13,set_37,constellation,0.20988615641099626,False,constellation L2 on 55-element signature
set_13,set_38,constellation,0.26545264387981415,False,constellation L2 on 55-element signature
set_13,set_39,constellation,0.33456156045888746,False,constellation L2 on 55-element signature
set_13,set_40,shape_partial,0.1255033360211522,True,shape_partial penalty=0.5
set_13,set_41,shape,0.16570314897015592,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_42,constellation,0.7558174222815038,False,constellation L2 on 55-element signature
set_13,set_43,constellation,0.8351366295729326,False,constellation L2 on 55-element signature
set_13,set_44,shape_partial,0.13839030412836603,True,shape_partial penalty=0.5
set_13,set_45,shape,0.2009269546509924,False,Phase 2 set-to-set Hungarian shape similarity
set_13,set_46,constellation,0.15738106006076122,False,constellation L2 on 55-element signature
set_13,set_47,shape,0.1774058430011083,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_02,shape,0.16690946592835262,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_03,constellation,0.4538952030704866,False,constellation L2 on 55-element signature
set_14,set_04,shape,0.17071975858828456,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_05,shape,0.17332898796808252,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_06,shape_partial,0.08765242929311323,True,shape_partial penalty=0.5
set_14,set_07,shape,0.1550755938499077,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_08,shape,0.17219437502787238,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_09,shape,0.1684634226707449,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_10,constellation,0.4135812810781791,False,constellation L2 on 55-element signature
set_14,set_11,constellation,0.38617267815059825,False,constellation L2 on 55-element signature
set_14,set_12,constellation,0.3858379328249629,False,constellation L2 on 55-element signature
set_14,set_13,constellation,0.4522263777650142,False,constellation L2 on 55-element signature
set_14,set_14,constellation,0.4453711136357977,False,constellation L2 on 55-element signature
set_14,set_15,shape,0.1707586798096767,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_16,shape_partial,0.15989653477346816,True,shape_partial penalty=0.5
set_14,set_17,constellation,0.23219254297893516,False,constellation L2 on 55-element signature
set_14,set_18,shape,0.17270513329290357,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_19,constellation,0.45959740041045277,False,constellation L2 on 55-element signature
set_14,set_20,shape_partial,0.1908833346733311,True,shape_partial penalty=0.5
set_14,set_21,shape,0.18337332658045527,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_22,shape,0.15319212989310724,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_23,shape,0.17667590849667075,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_24,shape_partial,0.07938174736130742,True,shape_partial penalty=0.5
set_14,set_25,shape,0.14202677337945327,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_26,constellation,0.43005613016503064,False,constellation L2 on 55-element signature
set_14,set_27,shape_partial,0.16058139439468516,True,shape_partial penalty=0.5
set_14,set_28,shape,0.1898802407415224,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_29,shape,0.15525832861799688,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_30,shape,0.13514280799363157,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_31,constellation,0.4225008176042017,False,constellation L2 on 55-element signature
set_14,set_32,constellation,0.16105006941639788,False,constellation L2 on 55-element signature
set_14,set_33,constellation,0.3096594046624807,False,constellation L2 on 55-element signature
set_14,set_34,shape,0.16255488249918487,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_35,shape,0.16925031076107325,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_36,constellation,0.43424131057001364,False,constellation L2 on 55-element signature
set_14,set_37,constellation,0.23096002877797434,False,constellation L2 on 55-element signature
set_14,set_38,constellation,0.3093898169317073,False,constellation L2 on 55-element signature
set_14,set_39,constellation,0.43404739564954986,False,constellation L2 on 55-element signature
set_14,set_40,shape_partial,0.13384965479513775,True,shape_partial penalty=0.5
set_14,set_41,shape,0.16803917962640993,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_42,constellation,0.4568874590342484,False,constellation L2 on 55-element signature
set_14,set_43,constellation,0.44964407573686227,False,constellation L2 on 55-element signature
set_14,set_44,shape_partial,0.13452104769642811,True,shape_partial penalty=0.5
set_14,set_45,shape,0.17833415203064668,False,Phase 2 set-to-set Hungarian shape similarity
set_14,set_46,constellation,0.16576513653917233,False,constellation L2 on 55-element signature
set_14,set_47,shape,0.2040654369757084,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_02,shape,0.17748603129376891,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_03,constellation,0.4614121580903662,False,constellation L2 on 55-element signature
set_15,set_04,shape,0.1624879951237826,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_05,shape,0.17031912971705226,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_06,shape_partial,0.09863279348565038,True,shape_partial penalty=0.5
set_15,set_07,shape,0.14716499252344495,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_08,shape,0.15494242927888008,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_09,shape,0.15553502154564172,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_10,constellation,0.42357320971371437,False,constellation L2 on 55-element signature
set_15,set_11,constellation,0.39318790770980805,False,constellation L2 on 55-element signature
set_15,set_12,constellation,0.3924551483232598,False,constellation L2 on 55-element signature
set_15,set_13,constellation,0.460812645393357,False,constellation L2 on 55-element signature
set_15,set_14,constellation,0.45568794999975365,False,constellation L2 on 55-element signature
set_15,set_15,shape,0.160023560993027,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_16,shape_partial,0.24165283627568884,True,shape_partial penalty=0.5
set_15,set_17,constellation,0.2331974308247279,False,constellation L2 on 55-element signature
set_15,set_18,shape,0.16279514181522503,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_19,constellation,0.4619563303253424,False,constellation L2 on 55-element signature
set_15,set_20,shape_partial,0.13036055906077837,True,shape_partial penalty=0.5
set_15,set_21,shape,0.17421062116058908,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_22,shape,0.1425464621092667,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_23,shape,0.17502383080475897,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_24,shape_partial,0.07733774415656669,True,shape_partial penalty=0.5
set_15,set_25,shape,0.13372650564975727,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_26,constellation,0.44126439580779303,False,constellation L2 on 55-element signature
set_15,set_27,shape_partial,0.12440692700881664,True,shape_partial penalty=0.5
set_15,set_28,shape,0.19937142602326544,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_29,shape,0.15575427918653806,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_30,shape,0.14517195579398254,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_31,constellation,0.42800595448317785,False,constellation L2 on 55-element signature
set_15,set_32,constellation,0.16146930545238122,False,constellation L2 on 55-element signature
set_15,set_33,constellation,0.3133643480812454,False,constellation L2 on 55-element signature
set_15,set_34,shape,0.15899528798024687,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_35,shape,0.16087116973470084,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_36,constellation,0.4454833815749884,False,constellation L2 on 55-element signature
set_15,set_37,constellation,0.2319304345568392,False,constellation L2 on 55-element signature
set_15,set_38,constellation,0.31264341432816917,False,constellation L2 on 55-element signature
set_15,set_39,constellation,0.44180006209298034,False,constellation L2 on 55-element signature
set_15,set_40,shape_partial,0.11023651515267084,True,shape_partial penalty=0.5
set_15,set_41,shape,0.1675353948975922,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_42,constellation,0.4564527059544004,False,constellation L2 on 55-element signature
set_15,set_43,constellation,0.4589855921630915,False,constellation L2 on 55-element signature
set_15,set_44,shape_partial,0.1112531126364743,True,shape_partial penalty=0.5
set_15,set_45,shape,0.17436671121758662,False,Phase 2 set-to-set Hungarian shape similarity
set_15,set_46,constellation,0.16603595810520064,False,constellation L2 on 55-element signature
set_15,set_47,shape,0.16823072293044272,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_02,shape,0.15916673091057357,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_03,constellation,0.4486443002982567,False,constellation L2 on 55-element signature
set_16,set_04,shape,0.1778388433189272,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_05,shape,0.17561918165295082,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_06,shape_partial,0.11300724482695927,True,shape_partial penalty=0.5
set_16,set_07,shape,0.15371368668186308,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_08,shape,0.16980715874946595,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_09,shape,0.16768502952684627,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_10,constellation,0.4087333426404959,False,constellation L2 on 55-element signature
set_16,set_11,constellation,0.3825427039886334,False,constellation L2 on 55-element signature
set_16,set_12,constellation,0.3823049913909329,False,constellation L2 on 55-element signature
set_16,set_13,constellation,0.45075216866217166,False,constellation L2 on 55-element signature
set_16,set_14,constellation,0.4426095105020479,False,constellation L2 on 55-element signature
set_16,set_15,shape,0.16782940398625018,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_16,shape_partial,0.1389203672414026,True,shape_partial penalty=0.5
set_16,set_17,constellation,0.2316573697019931,False,constellation L2 on 55-element signature
set_16,set_18,shape,0.1748324590329423,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_19,constellation,0.4624316873962602,False,constellation L2 on 55-element signature
set_16,set_20,shape_partial,0.15444115826279492,True,shape_partial penalty=0.5
set_16,set_21,shape,0.17916155356042068,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_22,shape,0.15578279528048317,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_23,shape,0.18354745677880055,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_24,shape_partial,0.0808823292824019,True,shape_partial penalty=0.5
set_16,set_25,shape,0.1519394882895278,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_26,constellation,0.4242573756729635,False,constellation L2 on 55-element signature
set_16,set_27,shape_partial,0.13455077027462153,True,shape_partial penalty=0.5
set_16,set_28,shape,0.19319420659129619,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_29,shape,0.17435941583777093,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_30,shape,0.1484084577433882,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_31,constellation,0.41983740967637445,False,constellation L2 on 55-element signature
set_16,set_32,constellation,0.16075104131994114,False,constellation L2 on 55-element signature
set_16,set_33,constellation,0.30764068438252445,False,constellation L2 on 55-element signature
set_16,set_34,shape,0.1680826909321344,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_35,shape,0.17210753735445403,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_36,constellation,0.428569932754462,False,constellation L2 on 55-element signature
set_16,set_37,constellation,0.230225072731057,False,constellation L2 on 55-element signature
set_16,set_38,constellation,0.30735921893056317,False,constellation L2 on 55-element signature
set_16,set_39,constellation,0.42879396144660487,False,constellation L2 on 55-element signature
set_16,set_40,shape_partial,0.11816542061785305,True,shape_partial penalty=0.5
set_16,set_41,shape,0.18015227696342803,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_42,constellation,0.46155376458345587,False,constellation L2 on 55-element signature
set_16,set_43,constellation,0.44761635956020374,False,constellation L2 on 55-element signature
set_16,set_44,shape_partial,0.11878300608778483,True,shape_partial penalty=0.5
set_16,set_45,shape,0.1860921561379611,False,Phase 2 set-to-set Hungarian shape similarity
set_16,set_46,constellation,0.16553682116155657,False,constellation L2 on 55-element signature
set_16,set_47,shape,0.2034303487359494,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_02,shape,0.1596660262707616,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_03,constellation,0.43601837982672226,False,constellation L2 on 55-element signature
set_17,set_04,shape,0.16491782626602977,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_05,shape,0.1740455730043416,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_06,shape_partial,0.100856362920246,True,shape_partial penalty=0.5
set_17,set_07,shape,0.13287174876895924,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_08,shape,0.14865373271843826,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_09,shape,0.1584892242826099,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_10,constellation,0.39172543358858664,False,constellation L2 on 55-element signature
set_17,set_11,constellation,0.3695278326150572,False,constellation L2 on 55-element signature
set_17,set_12,constellation,0.3693740168900897,False,constellation L2 on 55-element signature
set_17,set_13,constellation,0.427339528344163,False,constellation L2 on 55-element signature
set_17,set_14,constellation,0.41994289370210325,False,constellation L2 on 55-element signature
set_17,set_15,shape,0.1786496475346394,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_16,shape_partial,0.09709184893180321,True,shape_partial penalty=0.5
set_17,set_17,constellation,0.22939415944923722,False,constellation L2 on 55-element signature
set_17,set_18,shape,0.14647387084513494,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_19,constellation,0.4391059562786046,False,constellation L2 on 55-element signature
set_17,set_20,shape_partial,0.08629417466735512,True,shape_partial penalty=0.5
set_17,set_21,shape,0.15551688483846796,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_22,shape,0.1387943942877696,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_23,shape,0.15976898595468914,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_24,shape_partial,0.07279358449046128,True,shape_partial penalty=0.5
set_17,set_25,shape,0.1295217934682468,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_26,constellation,0.4052724334866799,False,constellation L2 on 55-element signature
set_17,set_27,shape_partial,0.08949074915274915,True,shape_partial penalty=0.5
set_17,set_28,shape,0.17545775131426133,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_29,shape,0.16209981920527336,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_30,shape,0.14358830235139575,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_31,constellation,0.4045011075396723,False,constellation L2 on 55-element signature
set_17,set_32,constellation,0.1601712369810099,False,constellation L2 on 55-element signature
set_17,set_33,constellation,0.3015512529607544,False,constellation L2 on 55-element signature
set_17,set_34,shape,0.16776887954271666,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_35,shape,0.1743636503208453,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_36,constellation,0.4083751970986354,False,constellation L2 on 55-element signature
set_17,set_37,constellation,0.2286623764194604,False,constellation L2 on 55-element signature
set_17,set_38,constellation,0.30212038394348945,False,constellation L2 on 55-element signature
set_17,set_39,constellation,0.4164936593985587,False,constellation L2 on 55-element signature
set_17,set_40,shape_partial,0.09213321858679707,True,shape_partial penalty=0.5
set_17,set_41,shape,0.1614808878771954,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_42,constellation,0.4393785431426515,False,constellation L2 on 55-element signature
set_17,set_43,constellation,0.42447002793476585,False,constellation L2 on 55-element signature
set_17,set_44,shape_partial,0.08854745680623047,True,shape_partial penalty=0.5
set_17,set_45,shape,0.1777336445049469,False,Phase 2 set-to-set Hungarian shape similarity
set_17,set_46,constellation,0.16504529416728916,False,constellation L2 on 55-element signature
set_17,set_47,shape,0.22283346861159345,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_02,shape,0.18200957291397005,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_03,constellation,0.42540613285784173,False,constellation L2 on 55-element signature
set_18,set_04,shape,0.16211792192456562,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_05,shape,0.17106377950688204,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_06,shape_partial,0.09037123299194386,True,shape_partial penalty=0.5
set_18,set_07,shape,0.1623977228337381,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_08,shape,0.1688468006677341,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_09,shape,0.15687725951417425,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_10,constellation,0.3827465024558737,False,constellation L2 on 55-element signature
set_18,set_11,constellation,0.36268194149461674,False,constellation L2 on 55-element signature
set_18,set_12,constellation,0.3626221088527119,False,constellation L2 on 55-element signature
set_18,set_13,constellation,0.42075396211497523,False,constellation L2 on 55-element signature
set_18,set_14,constellation,0.41186022778474074,False,constellation L2 on 55-element signature
set_18,set_15,shape,0.15614390777708465,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_16,shape_partial,0.16792670683906832,True,shape_partial penalty=0.5
set_18,set_17,constellation,0.22820782955685506,False,constellation L2 on 55-element signature
set_18,set_18,shape,0.17541858225145004,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_19,constellation,0.4382752574210906,False,constellation L2 on 55-element signature
set_18,set_20,shape_partial,0.2085691769818458,True,shape_partial penalty=0.5
set_18,set_21,shape,0.1899001078384572,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_22,shape,0.15525170458904416,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_23,shape,0.18006062143019363,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_24,shape_partial,0.07851656801374066,True,shape_partial penalty=0.5
set_18,set_25,shape,0.1398020918655136,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_26,constellation,0.39477291262301256,False,constellation L2 on 55-element signature
set_18,set_27,shape_partial,0.17514329819012384,True,shape_partial penalty=0.5
set_18,set_28,shape,0.19342985738729015,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_29,shape,0.15779945550873198,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_30,shape,0.14885537881239713,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_31,constellation,0.3983288032061582,False,constellation L2 on 55-element signature
set_18,set_32,constellation,0.1595724023683861,False,constellation L2 on 55-element signature
set_18,set_33,constellation,0.29759746819989225,False,constellation L2 on 55-element signature
set_18,set_34,shape,0.1619477121531671,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_35,shape,0.16128289336228957,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_36,constellation,0.3977064839611108,False,constellation L2 on 55-element signature
set_18,set_37,constellation,0.22717267366674307,False,constellation L2 on 55-element signature
set_18,set_38,constellation,0.2981421134400211,False,constellation L2 on 55-element signature
set_18,set_39,constellation,0.4067733161842549,False,constellation L2 on 55-element signature
set_18,set_40,shape_partial,0.13675545408496856,True,shape_partial penalty=0.5
set_18,set_41,shape,0.164540712528151,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_42,constellation,0.4414344718227119,False,constellation L2 on 55-element signature
set_18,set_43,constellation,0.41722863049692244,False,constellation L2 on 55-element signature
set_18,set_44,shape_partial,0.13889772900630779,True,shape_partial penalty=0.5
set_18,set_45,shape,0.16608371419833914,False,Phase 2 set-to-set Hungarian shape similarity
set_18,set_46,constellation,0.1645645566307301,False,constellation L2 on 55-element signature
set_18,set_47,shape,0.1651464512662461,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_02,shape,0.1762486108915771,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_03,constellation,0.43481790498413014,False,constellation L2 on 55-element signature
set_19,set_04,shape,0.16587207404382112,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_05,shape,0.1736549913363417,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_06,shape_partial,0.0981260578575749,True,shape_partial penalty=0.5
set_19,set_07,shape,0.15176482503833302,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_08,shape,0.1624665678139799,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_09,shape,0.15994676595841328,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_10,constellation,0.3936248804824748,False,constellation L2 on 55-element signature
set_19,set_11,constellation,0.3711482139018078,False,constellation L2 on 55-element signature
set_19,set_12,constellation,0.3709011066578062,False,constellation L2 on 55-element signature
set_19,set_13,constellation,0.4355142753583911,False,constellation L2 on 55-element signature
set_19,set_14,constellation,0.42620639630128443,False,constellation L2 on 55-element signature
set_19,set_15,shape,0.17452346615460373,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_16,shape_partial,0.30860136006044986,True,shape_partial penalty=0.5
set_19,set_17,constellation,0.22977978072858973,False,constellation L2 on 55-element signature
set_19,set_18,shape,0.16532049647725922,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_19,constellation,0.4529017661110883,False,constellation L2 on 55-element signature
set_19,set_20,shape_partial,0.13816654556606636,True,shape_partial penalty=0.5
set_19,set_21,shape,0.17861243911266575,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_22,shape,0.14908219849847618,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_23,shape,0.17557358971375037,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_24,shape_partial,0.07738129568605494,True,shape_partial penalty=0.5
set_19,set_25,shape,0.13768347849803833,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_26,constellation,0.4065682040440659,False,constellation L2 on 55-element signature
set_19,set_27,shape_partial,0.12868984681484189,True,shape_partial penalty=0.5
set_19,set_28,shape,0.20528834575364774,False,Phase 2 set-to-set Hungarian shape similarity
set_19,set_29,shape,0.15590758377660968,False,Phase 2 set-to-set Hungarian shape similarity
